,time,mp_country_code,hospital,sufficient-supply,distinct_id
964,2020-04-23 19:35:35,GB,Whiston Hospital,True,16702
965,2020-04-23 19:35:43,GB,Nightingale London - Education Faculty,True,215d87b1-6c1f-42e1-821a-9b50e3dea0f5
966,2020-04-23 19:38:26,GB,John Radcliffe Hospital,True,3d2503b4-9f51-46d8-bb12-d644847b0ec5
967,2020-04-23 19:39:03,GB,Horton General Hospital,True,54718
968,2020-04-23 19:40:08,GB,St Bartholomew's Hospital,True,9067ac13-75a5-4787-a85c-d3fab867df8e
969,2020-04-23 19:41:08,GB,Royal Free Hospital,False,24948
970,2020-04-23 19:44:21,GB,"Queens Medical Centre, Nottingham University Hospital",True,21387
971,2020-04-23 19:44:25,GB,Nightingale London - Education Faculty,True,9f487291-86e0-4292-b81a-ace03d45055e
972,2020-04-23 19:45:17,US,NY - Montefiore Medical Center - Moses,True,8956
973,2020-04-23 19:45:24,GB,Emergency Department - Queen Alexandra Hospital,True,66973
974,2020-04-23 19:45:28,GB,Emergency Department - Queen Alexandra Hospital,True,66973
975,2020-04-23 19:45:50,GB,Royal Cornwall Hospital (treliske),True,1fdf1be9-f8b8-4e75-9b22-46e714f353a1
976,2020-04-23 19:46:42,GB,Barnsley District General Hospital,True,e7e84241-917c-49a3-935b-f024115246a3
977,2020-04-23 19:47:53,GB,University Hospital of Wales,False,ed629588-23e6-4143-86a1-8853cf2702f3
978,2020-04-23 19:49:28,GB,The Royal Victoria Infirmary,True,56044
979,2020-04-23 19:49:38,GB,Leicester Royal Infirmary,False,1cec0a85-f4ed-44d3-b346-10844a372d44
980,2020-04-23 19:50:20,GB,Nightingale London - Education Faculty,False,979ef1aa-f22c-4117-9f48-44ce8dfa0657
981,2020-04-23 19:54:31,GB,King's College Hospital,True,37263
982,2020-04-23 19:54:41,GB,Queen Elizabeth Hospital (Birmingham),False,9efec44c-26e4-42ee-973d-e21cdf016861
983,2020-04-23 19:55:20,GB,Ealing Hospital,True,75c6cc85-daea-48ee-a0e0-adeb45aba1dc
984,2020-04-23 19:55:57,GB,Cambridge University Hospital,True,384
985,2020-04-23 19:58:23,GB,North Manchester General Hospital,False,dcabd7ee-f5cd-45dc-98fc-178c1dbb3e94
986,2020-04-23 20:00:51,GB,Musgrove Park Hospital,True,cdec2e3b-4d6d-463c-9d7e-967f9b508368
987,2020-04-23 20:01:50,MT,Mater Dei Hospital (Malta),True,95961
988,2020-04-23 20:03:26,US,NY - Maimonides Medical Center,True,84b69179-b06a-4abb-a39d-9c8ce4fafadc
989,2020-04-23 20:04:55,GB,Nightingale London - Education Faculty,True,75a2cb51-a7db-40ac-bfee-8ea30b5a7847
990,2020-04-23 20:06:35,GB,Luton and Dunstable Hospital,False,a9613122-8b96-4c67-9fea-5f8b06e07652
991,2020-04-23 20:06:43,GB,Royal London Hospital,True,45eb4a4a-c6b3-4cc1-a515-510aa94118b6
992,2020-04-23 20:09:19,GB,Croydon University Hospital,True,dc6f8ca4-84eb-4446-99d0-ab48b57dde29
993,2020-04-23 20:10:09,GB,Royal Infirmary of Edinburgh,True,800003854
994,2020-04-23 20:10:13,GB,North Middlesex Hospital,False,9a88587e-806c-4966-ba2d-ab9e21416339
995,2020-04-23 20:11:52,US,NY - Montefiore Medical Center - Moses,True,2c16ece6-ee0c-4676-8756-6a84189b29e4
996,2020-04-23 20:11:56,ZA,Tygerberg Hospital,True,64128f14-bbc6-44ab-a771-03afcf94c3db
997,2020-04-23 20:13:24,GB,Milton Keynes University Hospital NHS Foundation Trust,True,800010206
998,2020-04-23 20:16:16,GB,Royal Berkshire Hospital,False,61361
999,2020-04-23 20:17:25,GB,Queen's Hospital,True,9b840c62-e60e-45e5-9b20-c4e90f666a3a
1000,2020-04-23 20:19:14,GB,Nightingale London - Education Faculty,True,4c33750c-0e3a-4176-aa0b-8a745d0afffa
1001,2020-04-23 20:19:50,GB,Royal Surrey County Hospital,False,22f6c594-2b54-4ac2-b72c-54c718a57e54
1002,2020-04-23 20:19:55,GB,Charing Cross,True,7be7ed25-5183-468f-9479-1b0b3ce9842f
1003,2020-04-23 20:20:51,GB,RVH Covid19,True,549ca8e3-69dc-4bcb-a926-9f83133720df
1004,2020-04-23 20:21:40,GB,Nightingale London - Education Faculty,False,0789860e-c75b-4d30-9ad6-2a17a1af06a2
1005,2020-04-23 20:23:37,GB,Nightingale London - Education Faculty,True,a4e9b476-7038-47a3-972c-33bdfaf43afa
1006,2020-04-23 20:24:45,GB,Nightingale London - Education Faculty,False,d66d4b36-3c89-4cea-9420-05912b196a7b
1007,2020-04-23 20:28:00,GB,Great Ormond Street Hospital NHS Trust,True,761911a9-240a-4d99-b776-15bb069d853a
1008,2020-04-23 20:29:45,GB,St George's (London),False,ff7f02c7-9cfa-4463-937c-a5b445a5f328
1009,2020-04-23 20:31:35,GB,Northwick Park & St Marks Hospital,False,53946
1010,2020-04-23 20:32:47,GB,Manchester Royal Infirmary,True,46396
1011,2020-04-23 20:32:51,US,NY - Montefiore MC - Einstein,True,3602
1012,2020-04-23 20:47:09,GB,Royal Hampshire County Hospital,True,26757
1013,2020-04-23 20:53:31,GB,Royal Free Hospital,True,954c064c-323e-484e-b021-696619b864f5
1014,2020-04-23 20:57:48,GB,Wythenshawe Hospital,True,3da8c0e5-62ef-489c-bb8a-7ff5afeaa98a
1015,2020-04-23 20:59:24,GB,Royal Cornwall Hospital (treliske),True,765b0196-37c8-4a12-a4fc-fba687753526
1016,2020-04-23 21:02:04,GB,Royal Victoria Hospital,True,b0b64b2d-82ba-4f8a-84b3-a59a003cdadc
1017,2020-04-23 21:03:05,GB,Yorkshire Ambulance Service,False,9ddd3c7c-2b0f-4624-9ded-172596f41df6
1018,2020-04-23 21:03:55,GB,Royal Cornwall Hospital (treliske),True,c2dc01c2-94a9-4f1a-9dcb-35c2d345cc1b
1019,2020-04-23 21:05:49,GB,East Surrey Hospital,True,27986
1020,2020-04-23 21:07:39,GB,Charing Cross,True,12129
1021,2020-04-23 21:11:12,GB,Great Ormond Street Hospital NHS Trust,True,2729
1022,2020-04-23 21:11:52,GB,Nightingale London - Education Faculty,True,800013240
1023,2020-04-23 21:15:29,GB,St Richard's Hospital,True,336308b9-fb73-4432-8111-3cb945ec9fea
1024,2020-04-23 21:16:35,GB,John Radcliffe Hospital,True,22379
1025,2020-04-23 21:20:11,GB,University Hospital of Wales,True,65904
1026,2020-04-23 21:22:15,GB,Southampton General Hospital,False,9b8a371b-03df-4713-87f2-94dfe842690a
1027,2020-04-23 21:27:38,GB,Nightingale London - Education Faculty,True,568cc34a-a7b4-4c35-bc45-3d015af3d7ab
1028,2020-04-23 21:29:38,GB,Royal Sussex County Hospital,True,338261e9-ccff-4f71-9dd0-f15eed7a2711
1029,2020-04-23 21:29:41,GB,Royal Sussex County Hospital,True,338261e9-ccff-4f71-9dd0-f15eed7a2711
1030,2020-04-23 21:30:50,GB,University Hospital Monklands,True,1648e0b2-f51f-494e-8fd1-6e7de34c939e
1031,2020-04-23 21:32:45,GB,Bristol Royal Infirmary Staff,True,b3ef226b-4581-4c82-b6fa-1d7a61ed41eb
1032,2020-04-23 21:37:00,GB,Orthopaedics,False,70f24b94-5e6c-49b9-b8e7-650a32a1b9a1
1033,2020-04-23 21:38:39,GB,Glasgow Royal Infirmary,False,028dcb47-637f-4a36-aa3f-82c83d83d87c
1034,2020-04-23 21:39:28,GB,Southampton General Hospital,False,f0533ee3-90b3-475a-9c4e-251c6279ad31
1035,2020-04-23 21:41:55,GB,Doncaster Royal Infirmary,True,ad97edd8-c26c-4d20-acc6-4615dd0993f4
1036,2020-04-23 21:44:20,GB,Emergency Department - Princess Royal Hospital,True,372e0a96-75f8-4028-ac03-a89aec158355
1037,2020-04-23 21:44:28,GB,Northern General Hospital,True,660e869d-8df6-4bd2-b66c-c7eed9f623f7
1038,2020-04-23 21:45:03,GB,Southampton General Hospital,False,50e43c99-7cf0-4750-b0cd-eed696f55e14
1039,2020-04-23 21:47:23,GB,Norfolk and Norwich University Hospital,True,46304
1040,2020-04-23 21:49:51,GB,Princess Royal University Hospital (Kent),False,5aeb8499-43ed-427b-8c6a-77efeba9d0a0
1041,2020-04-23 21:58:21,GB,John Radcliffe Hospital,True,21670
1042,2020-04-23 21:58:25,GB,St George's (London),True,47934
1043,2020-04-23 21:59:53,GB,Raigmore Hospital,True,1187
1044,2020-04-23 22:00:06,GB,Nightingale London - Education Faculty,True,2a51725f-0e3f-4456-8d84-c7f526b507f1
1045,2020-04-23 22:01:13,GB,Queen Elizabeth Hospital (Birmingham),True,981478eb-d070-4471-aa49-b4c0561c64dd
1046,2020-04-23 22:03:42,GB,St Thomas' Hospital,True,1946
1047,2020-04-23 22:05:29,GB,King's College Hospital,True,6317
1048,2020-04-23 22:06:03,GB,Royal Devon and Exeter Hospital (wonford),True,800013106
1049,2020-04-23 22:08:34,GB,HHFT - Emergency Department,True,13187
1050,2020-04-23 22:11:23,GB,St Mary's Hospital (Paddington),False,00793cea-8014-4633-8aa3-dca4474ae666
1051,2020-04-23 22:13:05,GB,Birmingham Heartlands Hospital,True,c43753fc-e579-43fd-a73e-1e31bf66b067
1052,2020-04-23 22:17:06,GB,Warrington Hospital,False,69422
1053,2020-04-23 22:18:51,GB,North Middlesex Hospital,True,2cc2f278-1d8f-46e5-8382-5ae0141d3327
1054,2020-04-23 22:19:11,GB,Northern General Hospital,False,665f07bc-920c-4f55-a587-288bc4ee638b
1055,2020-04-23 22:19:38,GB,Barnsley District General Hospital,False,5ddfabf9-fb58-419f-bfbc-b9c3e5d298cd
1056,2020-04-23 22:19:54,GB,Salford Royal Hospitals NHS Trust,True,b8ad3a12-b73a-4633-abb7-62d9d29017a5
1057,2020-04-23 22:21:45,GB,University Hospital of Wales,False,1596ed2b-af37-4cd5-98df-025df076cc9b
1058,2020-04-23 22:21:51,GB,Luton and Dunstable Hospital,False,f2cc37af-2911-4f56-a874-09d408dd61b5
1059,2020-04-23 22:22:04,GB,Hull Royal Infirmary,True,dd17928d-e53b-4195-ad07-7b2608546ca2
1060,2020-04-23 22:22:33,GB,Salisbury District Hospital,True,bf962867-b7c3-4d24-872d-4cf8c089f349
1061,2020-04-23 22:24:50,GB,Northwick Park & St Marks Hospital,True,350bba11-d1ab-44f6-86ef-cfb078ca60f8
1062,2020-04-23 22:26:25,GB,Bedford Hospital,True,5c1b8c7f-3a88-40dd-977f-78385bdf178e
1063,2020-04-23 22:29:17,GB,Sandwell General Hospital,True,248d6aa0-6645-407b-b0da-5e2a013c3178
1064,2020-04-23 22:29:21,GB,Southampton General Hospital,True,52022
1065,2020-04-23 22:29:28,GB,Aintree Hospital,False,69d4c65d-3575-4717-8401-f30ee0ca182d
1066,2020-04-23 22:33:27,GB,Nightingale London - Education Faculty,True,fa0e9a23-8da0-49a2-97ab-d33889e18810
1067,2020-04-23 22:38:00,GB,Morriston Hospital,True,51530
1068,2020-04-23 22:38:02,GB,Whipps Cross University Hospital,True,22362
1069,2020-04-23 22:39:42,GB,Southmead Hospital,True,38737
1070,2020-04-23 22:40:18,GB,King's College Hospital,True,52422
1071,2020-04-23 22:44:14,GB,Royal Hampshire County Hospital,True,702dac7e-87aa-46c5-9ef6-5999ab3c74f2
1072,2020-04-23 22:45:50,GB,Whipps Cross University Hospital,True,3581
1073,2020-04-23 22:46:01,GB,Leicester General Hospital,True,60524584-370d-4b67-bb74-b631f3a3726d
1074,2020-04-23 22:49:11,GB,Royal Preston Hospital,False,63617
1075,2020-04-23 22:50:12,GB,Queen Elizabeth Hospital (Woolwich),True,33821
1076,2020-04-23 22:51:23,GB,Medway Maritime Hospital (rehab-Front Block),True,49777
1077,2020-04-23 22:52:53,GB,Royal Free Hospital,False,8133
1078,2020-04-23 22:56:50,GB,Nightingale London - Education Faculty,True,3a95dbb9-e3d7-4fb7-b6d6-bd413375c98a
1079,2020-04-23 22:59:40,GB,Royal Hampshire County Hospital,False,58475
1080,2020-04-23 23:00:24,GB,University Hospital Llandough,True,35346
1081,2020-04-23 23:01:36,GB,Peterborough City Hospital,True,c6ca1ff4-5116-49c8-a867-9eeee07906bb
1082,2020-04-23 23:01:53,GB,Royal Brompton Hospital,True,38326
1083,2020-04-23 23:03:53,GB,St Mary's Hospital (Paddington),True,53185
1084,2020-04-23 23:08:06,GB,Broomfield Hospital,False,6582
1085,2020-04-23 23:11:59,GB,Torbay District General Hospital,False,46806
1086,2020-04-23 23:12:09,GB,Cambridge University Hospital,True,10554
1087,2020-04-23 23:13:30,GB,"Queens Medical Centre, Nottingham University Hospital",True,c845433d-f8e1-4bf4-869d-df6872ef7b81
1088,2020-04-23 23:14:12,GB,Nightingale London - Education Faculty,True,05987c2b-52ed-4988-9d10-33cbedc69a80
1089,2020-04-23 23:14:31,GB,Stepping Hill Hospital,True,3672afab-20bf-4e19-9434-6a2f352fb163
1090,2020-04-23 23:21:05,GB,Aberdeen Royal Infirmary,False,49648
1091,2020-04-23 23:23:15,GB,Lewisham Hospital,True,800013299
1092,2020-04-23 23:24:43,GB,Princess Alexandra Hospital,False,fea80c5e-c47a-4686-818b-de5ae5b789fb
1093,2020-04-23 23:24:51,GB,Worthing Hospital,False,48088
1094,2020-04-23 23:26:41,GB,Royal Free COVID-19,True,48193
1095,2020-04-23 23:30:20,GB,Lister Hospital,False,26983
1096,2020-04-23 23:30:27,GB,Fairfield General Hospital,False,800012355
1097,2020-04-23 23:31:05,GB,St Thomas' Hospital,True,38802
1098,2020-04-23 23:31:38,GB,Borders General Hospital,True,4c9f6193-6693-4b46-820f-b096a3fab9e5
1099,2020-04-23 23:31:53,GB,Broomfield Hospital,True,3659
1100,2020-04-23 23:37:30,GB,University College London Hospital NHS Trust,True,88746
1101,2020-04-23 23:37:38,GB,Rotherham District General Hospital (pau),False,3525bc3b-7037-4ad6-bf7e-4fdf76eeaf3c
1102,2020-04-23 23:40:42,GB,Royal Free COVID-19,False,46565
1103,2020-04-23 23:40:47,GB,Charing Cross,True,51725
1104,2020-04-23 23:40:59,GB,St George's (London),False,54956
1105,2020-04-23 23:41:34,GB,Gloucester Royal Hospital,True,89bc1a2f-7bce-4801-9bbd-df70e6db2eb4
1106,2020-04-23 23:47:11,GB,Croydon University Hospital,True,51856
1107,2020-04-23 23:47:30,GB,Great Western Hospital,True,e37fd775-3580-4659-98f8-8b1b26aedc1f
1108,2020-04-23 23:53:56,GB,Paediatrics,False,800013308
1109,2020-04-23 23:53:57,GB,Basildon University Hospital,False,73274
1110,2020-04-23 23:54:32,GB,Royal Hallamshire Hospital,False,2387f5f4-cfa9-469c-94ae-ab1c90a83e85
1111,2020-04-23 23:57:12,GB,King's College Hospital,True,e5ac9d87-cc6d-4f3e-b1dd-89b30f779973
1112,2020-04-23 23:57:14,GB,William Harvey Hospital (ashford),False,64275767-7384-4432-b127-5ebbd7c89d05
1113,2020-04-23 23:59:48,GB,Royal Hampshire County Hospital,True,17944
1114,2020-04-24 00:00:14,GB,North Middlesex Hospital,True,e213f98e-1c07-4791-b5dd-f324d4e2b649
1115,2020-04-24 00:06:07,GB,North Middlesex Hospital,False,2c68ebce-8947-4cea-bc3f-d2e97f22e6f0
1116,2020-04-24 00:07:28,GB,Stepping Hill Hospital,True,46456
1117,2020-04-24 00:10:39,GB,Guy's & Tommies - Anaesthetics,True,4905
1118,2020-04-24 00:11:49,GB,Whipps Cross University Hospital,True,a060f2ee-b452-410c-b2e8-a859b088e54d
1119,2020-04-24 00:12:56,GB,William Harvey Hospital (ashford),True,83e445e6-f4c4-4023-850f-323f6ecd89dc
1120,2020-04-24 00:17:06,GB,Lister Hospital,True,22794
1121,2020-04-24 00:17:22,GB,Bristol Royal Infirmary Staff,True,48914
1122,2020-04-24 00:18:25,GB,Glangwili General Hospital,True,5b4c5e83-945f-43cc-bb9c-3731a52289ed
1123,2020-04-24 00:23:03,GB,Royal Liverpool University Hospital,True,60986
1124,2020-04-24 00:23:10,GB,Epsom General Hospital,True,800003462
1125,2020-04-24 00:24:55,ZA,Groote Schuur Hospital,True,a2b277b4-f39c-4b16-b5ad-ad8141565631
1126,2020-04-24 00:25:19,GB,Daisy Hill Hospital,True,43644
1127,2020-04-24 00:27:17,GB,Hillingdon Hospital,False,41321
1128,2020-04-24 00:29:07,GB,Craigavon Area Hospital,True,66dd61e3-dba4-4647-a3df-87c93678c7d0
1129,2020-04-24 00:34:00,GB,St Helier Hospital,True,81de1add-2ce0-4540-be6d-4987323dc58d
1130,2020-04-24 00:35:33,GB,The Royal Liverpool University Hospital,True,6d4865b9-0c2d-4670-aacd-24c41bbbbe44
1131,2020-04-24 00:36:19,GB,St Helier Hospital,True,df1184c5-12a2-4d78-b770-31ac8e03fcda
1132,2020-04-24 00:37:17,GB,Frimley Park Hospital,False,3f1214f6-40c5-4540-819d-66e775186ee6
1133,2020-04-24 00:42:05,GB,Southampton General Hospital,True,43e58fe7-cf84-4097-9721-a14242bf110e
1134,2020-04-24 00:47:05,GB,Royal Liverpool University Hospital,True,800013321
1135,2020-04-24 00:51:15,GB,Royal Sussex County Hospital,True,13b70cd6-6ec9-4004-92df-8ce6e12a0f80
1136,2020-04-24 00:51:19,GB,Royal Sussex County Hospital,True,13b70cd6-6ec9-4004-92df-8ce6e12a0f80
1137,2020-04-24 00:52:31,GB,Basildon University Hospital,False,045d3f62-0412-4acb-bd85-16572478aac0
1138,2020-04-24 00:57:55,GB,Barnet Hospital,False,28419
1139,2020-04-24 01:00:16,GB,East Surrey Hospital,True,800009682
1140,2020-04-24 01:02:49,GB,Royal Hallamshire Hospital,True,2b1d71b7-8463-445e-b0e2-cf64f5ffea10
1141,2020-04-24 01:03:02,GB,Royal Hallamshire Hospital,True,2b1d71b7-8463-445e-b0e2-cf64f5ffea10
1142,2020-04-24 01:03:34,GB,Southampton General Hospital,False,800002136
1143,2020-04-24 01:07:25,GB,Aberdeen Royal Infirmary,True,9005
1144,2020-04-24 01:11:59,GB,John Radcliffe Hospital,True,22379
1145,2020-04-24 01:17:24,GB,Salisbury District Hospital,True,53312
1146,2020-04-24 01:18:44,GB,St Bartholomew's Hospital,True,4c33750c-0e3a-4176-aa0b-8a745d0afffa
1147,2020-04-24 01:20:54,GB,Southampton General Hospital,False,01baaaa8-98ff-4f95-bc2a-4ef8ba0cc22f
1148,2020-04-24 01:22:23,GB,Whipps Cross University Hospital,False,31257
1149,2020-04-24 01:37:59,GB,Charing Cross,True,89d4ff93-5d57-4b35-92ca-25d460bb466c
1150,2020-04-24 01:39:52,GB,University Hospital of Wales,True,1990fa25-0e39-430d-b484-34e7de945e47
1151,2020-04-24 01:40:27,GB,Sandwell General Hospital,True,248d6aa0-6645-407b-b0da-5e2a013c3178
1152,2020-04-24 01:41:52,GB,Glasgow Royal Infirmary,False,56788
1153,2020-04-24 01:43:02,GB,Ninewells Hospital,True,12315
1154,2020-04-24 01:43:30,GB,Chelsea and Westminster,True,47882
1155,2020-04-24 01:43:49,GB,Royal Sussex County Hospital,True,71180
1156,2020-04-24 01:46:11,GB,Watford General Hospital,False,800013329
1157,2020-04-24 01:50:28,GB,DBTH Acute Medical Guidance Documents,True,25053
1158,2020-04-24 01:51:33,GB,Northwick Park & St Marks Hospital,True,28258
1159,2020-04-24 01:53:49,GB,Royal Infirmary of Edinburgh,True,81e000a9-dcf1-488c-89bb-d4b0bfd4780a
1160,2020-04-24 01:56:18,GB,Yorkshire Ambulance Service,False,0f3d06a8-eb20-40e4-8179-b3d1eaace641
1161,2020-04-24 01:57:02,GB,Glasgow Royal Infirmary,True,800011568
1162,2020-04-24 01:58:35,GB,Royal Gwent Hospital,True,c40108e7-8daa-45fe-b5df-26eaf15856e5
1163,2020-04-24 02:01:32,GB,Queen's Romford - Gastro,True,48734
1164,2020-04-24 02:02:45,GB,John Radcliffe Hospital,True,51034
1165,2020-04-24 02:06:37,GB,Maidstone District General Hospital,True,8f5ec51d-a56e-449a-b375-692a0c9a75b8
1166,2020-04-24 02:13:58,GB,Leicester Royal Infirmary,True,ba006534-403f-4950-87f9-47b46d7b5747
1167,2020-04-24 02:15:46,GB,Darlington Memorial Hospital,True,6ea27a79-eaca-4c3d-a359-0d2f65a0bc58
1168,2020-04-24 02:22:25,GB,St Mary's Hospital (Paddington),True,57909
1169,2020-04-24 02:23:16,GB,Poole General Hospital,True,34203
1170,2020-04-24 02:25:08,GB,Tameside General Hospital,True,20858
1171,2020-04-24 02:29:37,GB,Royal United Hospital,True,bb8eddac-3cc5-4cc5-87bf-2c20512c1d3b
1172,2020-04-24 02:37:55,GB,Chelsea and Westminster,True,69464
1173,2020-04-24 02:42:03,GB,Princess Alexandra Hospital,True,56
1174,2020-04-24 02:56:33,GB,Charing Cross,True,69eb7116-bba2-4c02-b45a-03aca4a48d99
1175,2020-04-24 03:00:17,MT,Mater Dei Hospital (Malta),True,b96cba2f-7951-44b5-8f9c-007f2a3598d7
1176,2020-04-24 03:00:37,GB,Lister Hospital,False,27196dfc-2cdf-4b87-bccf-cc2d6ae16c4d
1177,2020-04-24 03:03:39,GB,Kettering General Hospital,False,65656
1178,2020-04-24 03:10:16,GB,Queen Elizabeth Hospital (Woolwich),True,a33518e0-c678-47fe-af63-a2b52c9e98c8
1179,2020-04-24 03:20:27,GB,Arrowe Park Hospital,False,57373
1180,2020-04-24 03:28:05,GB,St George's (London),False,3927
1181,2020-04-24 03:37:47,GB,St George's Hospital (London) - General Medicine,True,f3aea9e1-0ac7-4a6b-bd30-bceaca76a5c3
1182,2020-04-24 03:40:42,GB,University Hospital of Wales,True,17613
1183,2020-04-24 03:47:01,GB,Nightingale London - Education Faculty,True,a8717cb3-bc48-4da2-8091-b4a3287e1d4d
1184,2020-04-24 03:48:32,GB,King George Hospital,True,52652
1185,2020-04-24 03:48:37,GB,Ipswich Hospital,True,35036
1186,2020-04-24 04:06:45,GB,Watford General Hospital,False,610
1187,2020-04-24 04:09:35,GB,Manchester Royal Infirmary,False,7dc3a565-d5dd-4bc4-96c1-a336e5c04c7c
1188,2020-04-24 04:13:40,GB,Lister Hospital,True,28961
1189,2020-04-24 04:13:49,GB,The Royal Liverpool University Hospital,True,46941
1190,2020-04-24 04:16:48,GB,Craigavon Area Hospital,True,68509
1191,2020-04-24 04:18:08,GB,Cheltenham General Hospital,True,16270
1192,2020-04-24 04:24:33,AU,Induction Healthcare Group,True,5f67230d-0a95-4039-81f9-cda1fdcdcbbf
1193,2020-04-24 04:24:56,GB,Royal Free COVID-19,True,5acce004-ff5a-4f93-bb3a-e8375585fce8
1194,2020-04-24 04:28:17,GB,Royal Sussex County Hospital,True,61cfa82b-5987-41d8-a1a6-b54362dc83b8
1195,2020-04-24 04:55:49,GB,Northern General Hospital,True,93fc59b4-d6b4-45cb-902f-a62666368ecc
1196,2020-04-24 05:02:33,US,Jacobi Medical Center -NYC,True,400010447
1197,2020-04-24 05:03:00,GB,Queen's Hospital (Burton),False,19616
1198,2020-04-24 05:03:35,GB,Royal Hampshire County Hospital,True,54bc1ebf-7279-416e-a224-6f247f9e3bc6
1199,2020-04-24 05:06:32,GB,Royal Bournemouth General Hospital,True,1ebf8b2a-31ca-4cf0-867e-629462ea01db
1200,2020-04-24 05:09:27,GB,North Manchester General Hospital,True,2b5d5730-fe82-4563-89d7-b2a8768931ef
1201,2020-04-24 05:19:37,GB,St Peter's Hospital,False,67ce39cb-bf14-4795-a01e-499a3cbe0c2b
1202,2020-04-24 05:19:38,GB,New Cross Hospital,True,132df653-4d92-4dc1-a178-2ebf90173fa9
1203,2020-04-24 05:35:58,US,NY - HHC Jacobi Hospital,True,571995b4-720f-4918-bb1b-98b66f725d45
1204,2020-04-24 05:36:17,GB,Ipswich Hospital,True,39730
1205,2020-04-24 05:42:28,GB,Mater Hospital COVID info,True,b5f49088-295a-4aaf-b2b8-d6ca7f2384b4
1206,2020-04-24 05:47:24,GB,Southampton General Hospital,False,22512295-e402-435a-9888-bd618c455fc1
1207,2020-04-24 05:47:37,GB,Bradford Royal Infirmary,False,53691
1208,2020-04-24 05:51:42,GB,St John's Hospital,True,f115bf6c-712c-4c39-a1cc-5b212696947a
1209,2020-04-24 06:00:09,US,HHC North Central Bronx Hospital,True,4943
1210,2020-04-24 06:00:10,GB,Lister Hospital,False,9bb880ee-e2f0-4950-89be-7eeb7fd8f6f8
1211,2020-04-24 06:00:52,GB,Antrim Hospital,True,65298
1212,2020-04-24 06:03:38,GB,Salisbury District Hospital,True,6d80d4b8-0b23-4b75-94c2-0a2fb31e8025
1213,2020-04-24 06:12:49,GB,Leighton Hospital,True,75796b46-48bd-4d54-860d-910e9dc8dce4
1214,2020-04-24 06:17:04,GB,Site/Bed Management,True,d3c4b88e-f2e3-4df3-a711-ed25487fca5b
1215,2020-04-24 06:31:57,GB,Royal Devon and Exeter - Emergency Department,True,800006310
1216,2020-04-24 06:40:49,GB,Hammersmith Hospital,True,13400
1217,2020-04-24 06:47:52,GB,Frimley Park Hospital,False,d1fedf43-9fac-4444-857e-7b05b3c51ca8
1218,2020-04-24 06:47:57,GB,Frimley Park Hospital,False,d1fedf43-9fac-4444-857e-7b05b3c51ca8
1219,2020-04-24 06:50:55,GB,Nightingale London,True,e9b511a3-3cc1-4912-955f-dbbe749f20ef
1220,2020-04-24 06:57:11,GB,St George's (London),True,6d9835c1-f206-47b0-9123-6ea220845313
1221,2020-04-24 06:57:13,GB,St George's (London),True,6d9835c1-f206-47b0-9123-6ea220845313
1222,2020-04-24 06:57:13,GB,St George's (London),True,6d9835c1-f206-47b0-9123-6ea220845313
1223,2020-04-24 06:57:15,GB,St George's (London),True,6d9835c1-f206-47b0-9123-6ea220845313
1224,2020-04-24 06:58:40,GB,Southampton General Hospital,False,46920
1225,2020-04-24 07:08:16,GB,Royal Cornwall Hospital (treliske),True,57108
1226,2020-04-24 07:12:26,GB,Medway Maritime Hospital (rehab-Front Block),False,53109000-805f-4785-996b-174c44d33d5f
1227,2020-04-24 07:22:45,GB,Churchill Hospital,True,4976
1228,2020-04-24 07:30:23,GB,Royal Free Hospital,True,a73b7033-f81f-4e69-9aef-58982e50cb2f
1229,2020-04-24 07:36:21,GB,Alder Hey Children's Hospital,True,67762
1230,2020-04-24 07:37:47,GB,John Radcliffe Hospital,True,17662
1231,2020-04-24 07:42:59,GB,The Royal National Orthopaedic Hospital (stanmore),False,a2ee4b77-e6e2-41b5-9519-9e7120f5cf0f
1232,2020-04-24 07:45:53,ZA,Tygerberg Hospital,False,18777
1233,2020-04-24 07:48:22,MT,Mater Dei Hospital (Malta),True,4742aabe-0617-45ae-944c-dddee7e1d3c5
1234,2020-04-24 07:52:06,GB,John Radcliffe Hospital,True,41166
1235,2020-04-24 07:52:58,GB,Hull Royal Infirmary,True,50559
1236,2020-04-24 07:56:37,GB,Lewisham Hospital,True,7113
1237,2020-04-24 08:05:47,MT,Mater Dei Hospital (Malta),False,28445
1238,2020-04-24 08:17:16,GB,Tameside General Hospital,True,6f233abb-15af-45b8-8e61-96662051499f
1239,2020-04-24 08:20:05,MT,Mater Dei Hospital (Malta),True,45231
1240,2020-04-24 08:21:27,GB,Bristol Royal Infirmary,True,b3ef226b-4581-4c82-b6fa-1d7a61ed41eb
1241,2020-04-24 08:31:34,ZA,Tygerberg Hospital,False,400010038
1242,2020-04-24 08:35:26,GB,Frimley Park Hospital,True,df7039ae-6d86-49b8-9576-0ff49eab7ed0
1243,2020-04-24 08:35:31,GB,Frimley Park Hospital,True,df7039ae-6d86-49b8-9576-0ff49eab7ed0
1244,2020-04-24 08:37:56,ZA,Tygerberg Hospital,True,62116
1245,2020-04-24 08:38:04,GB,Royal Sussex County Hospital,False,800012380
1246,2020-04-24 08:38:19,GB,John Radcliffe Hospital,True,17405
